Book,Reference Book,count,total,percentage_of_book
Habakkuk,Acts,2,660,0.30303030303030304
Habakkuk,Galatians,2,660,0.30303030303030304
Habakkuk,1 Peter,2,660,0.30303030303030304
Habakkuk,2 Timothy,1,660,0.15151515151515152
Habakkuk,Obadiah,1,660,0.15151515151515152
Habakkuk,1 Corinthians,1,660,0.15151515151515152
Habakkuk,Malachi,1,660,0.15151515151515152
Habakkuk,Ecclesiastes,1,660,0.15151515151515152
Habakkuk,2 Peter,1,660,0.15151515151515152
Habakkuk,2 Chronicles,1,660,0.15151515151515152
Habakkuk,1 Kings,1,660,0.15151515151515152
Habakkuk,Ephesians,1,660,0.15151515151515152
Haggai,Isaiah,34,369,9.214092140921409
Haggai,Ezra,30,369,8.130081300813007
Haggai,Zechariah,26,369,7.046070460704606
Haggai,Psalms,22,369,5.9620596205962055
Haggai,Malachi,14,369,3.7940379403794036
Haggai,Leviticus,13,369,3.523035230352303
Haggai,Ezekiel,10,369,2.710027100271003
Haggai,Matthew,9,369,2.4390243902439024
Haggai,Daniel,9,369,2.4390243902439024
Haggai,John,9,369,2.4390243902439024
Haggai,Jeremiah,8,369,2.168021680216802
Haggai,Deuteronomy,7,369,1.8970189701897018
Haggai,Proverbs,7,369,1.8970189701897018
Haggai,1 Kings,6,369,1.6260162601626018
Haggai,Hebrews,6,369,1.6260162601626018
Haggai,1 Chronicles,6,369,1.6260162601626018
Haggai,Micah,5,369,1.3550135501355014
Haggai,Luke,5,369,1.3550135501355014
Haggai,1 Corinthians,5,369,1.3550135501355014
Haggai,2 Chronicles,5,369,1.3550135501355014
Haggai,2 Corinthians,4,369,1.084010840108401
Haggai,Exodus,4,369,1.084010840108401
Haggai,Hosea,4,369,1.084010840108401
Haggai,Amos,4,369,1.084010840108401
Haggai,Joel,4,369,1.084010840108401
Haggai,Genesis,4,369,1.084010840108401
Haggai,Nehemiah,3,369,0.8130081300813009
Haggai,Romans,3,369,0.8130081300813009
Haggai,Philippians,3,369,0.8130081300813009
Haggai,1 Thessalonians,2,369,0.5420054200542005
Haggai,Habakkuk,2,369,0.5420054200542005
Haggai,Ecclesiastes,2,369,0.5420054200542005
Haggai,Revelation,2,369,0.5420054200542005
Haggai,Numbers,2,369,0.5420054200542005
Haggai,Joshua,2,369,0.5420054200542005
Haggai,1 Timothy,2,369,0.5420054200542005
Haggai,1 Peter,2,369,0.5420054200542005
Haggai,Esther,2,369,0.5420054200542005
Haggai,2 Peter,2,369,0.5420054200542005
Haggai,2 Timothy,2,369,0.5420054200542005
Haggai,Acts,2,369,0.5420054200542005
Haggai,Ephesians,2,369,0.5420054200542005
Haggai,Titus,2,369,0.5420054200542005
Haggai,1 Samuel,1,369,0.27100271002710025
Haggai,Zephaniah,1,369,0.27100271002710025
Haggai,2 Kings,1,369,0.27100271002710025
Haggai,Galatians,1,369,0.27100271002710025
Haggai,2 Samuel,1,369,0.27100271002710025
Haggai,Song Of Solomon,1,369,0.27100271002710025
Haggai,Lamentations,1,369,0.27100271002710025
Hebrews,Psalms,207,3685,5.6173677069199455
Hebrews,Romans,188,3685,5.101763907734057
Hebrews,Isaiah,168,3685,4.559023066485754
Hebrews,John,147,3685,3.9891451831750335
Hebrews,Acts,142,3685,3.8534599728629577
Hebrews,Matthew,139,3685,3.772048846675712
Hebrews,Genesis,121,3685,3.2835820895522385
Hebrews,1 Peter,119,3685,3.229308005427409
Hebrews,Exodus,112,3685,3.039348710990502
Hebrews,1 Corinthians,101,3685,2.740841248303935
Hebrews,Revelation,100,3685,2.7137042062415198
Hebrews,Ephesians,88,3685,2.3880597014925375
Hebrews,Luke,85,3685,2.3066485753052914
Hebrews,Numbers,80,3685,2.1709633649932156
Hebrews,2 Corinthians,78,3685,2.116689280868385
Hebrews,Galatians,74,3685,2.0081411126187243
Hebrews,Deuteronomy,69,3685,1.8724559023066485
Hebrews,Philippians,63,3685,1.7096336499321574
Hebrews,Leviticus,61,3685,1.655359565807327
Hebrews,Jeremiah,60,3685,1.6282225237449117
Hebrews,1 John,56,3685,1.519674355495251
Hebrews,Colossians,54,3685,1.4654002713704206
Hebrews,1 Timothy,46,3685,1.248303934871099
Hebrews,Proverbs,42,3685,1.1397557666214384
Hebrews,1 Thessalonians,37,3685,1.0040705563093621
Hebrews,2 Peter,36,3685,0.9769335142469471
Hebrews,Daniel,35,3685,0.9497964721845319
Hebrews,Ezekiel,31,3685,0.841248303934871
Hebrews,Mark,26,3685,0.7055630936227951
Hebrews,2 Timothy,26,3685,0.7055630936227951
Hebrews,James,24,3685,0.6512890094979646
Hebrews,2 Thessalonians,23,3685,0.6241519674355495
Hebrews,1 Samuel,18,3685,0.48846675712347354
Hebrews,Titus,17,3685,0.46132971506105835
Hebrews,Zechariah,17,3685,0.46132971506105835
Hebrews,Nehemiah,15,3685,0.40705563093622793
Hebrews,1 Kings,14,3685,0.37991858887381275
Hebrews,2 Chronicles,14,3685,0.37991858887381275
Hebrews,Micah,12,3685,0.3256445047489823
Hebrews,Job,11,3685,0.2985074626865672
Hebrews,2 Samuel,10,3685,0.27137042062415195
Hebrews,Joshua,9,3685,0.24423337856173677
Hebrews,2 Kings,9,3685,0.24423337856173677
Hebrews,Hosea,9,3685,0.24423337856173677
Hebrews,Judges,9,3685,0.24423337856173677
Hebrews,Ecclesiastes,7,3685,0.18995929443690637
Hebrews,Song Of Solomon,6,3685,0.16282225237449116
Hebrews,Jude,6,3685,0.16282225237449116
Hebrews,1 Chronicles,5,3685,0.13568521031207598
Hebrews,Malachi,5,3685,0.13568521031207598
Hebrews,Habakkuk,5,3685,0.13568521031207598
Hebrews,Philemon,4,3685,0.10854816824966079
Hebrews,Haggai,4,3685,0.10854816824966079
Hebrews,Zephaniah,3,3685,0.08141112618724558
Hebrews,Amos,3,3685,0.08141112618724558
Hebrews,Nahum,3,3685,0.08141112618724558
Hebrews,2 John,3,3685,0.08141112618724558
Hebrews,Ezra,1,3685,0.027137042062415198
Hebrews,Joel,1,3685,0.027137042062415198
Hosea,Isaiah,253,2234,11.324977618621308
Hosea,Jeremiah,250,2234,11.190689346463742
Hosea,Psalms,169,2234,7.56490599820949
Hosea,Ezekiel,133,2234,5.953446732318711
Hosea,2 Kings,131,2234,5.863921217547001
Hosea,Deuteronomy,90,2234,4.028648164726947
Hosea,Amos,82,2234,3.670546105640107
Hosea,Proverbs,47,2234,2.103849597135184
Hosea,1 Kings,44,2234,1.9695613249776187
Hosea,Romans,42,2234,1.8800358102059087
Hosea,Micah,39,2234,1.7457475380483436
Hosea,Job,32,2234,1.432408236347359
Hosea,Genesis,32,2234,1.432408236347359
Hosea,Exodus,31,2234,1.387645478961504
Hosea,Judges,28,2234,1.2533572068039391
Hosea,Matthew,27,2234,1.2085944494180842
Hosea,Leviticus,25,2234,1.1190689346463742
Hosea,Zechariah,24,2234,1.0743061772605194
Hosea,1 Samuel,24,2234,1.0743061772605194
Hosea,2 Chronicles,21,2234,0.9400179051029544
Hosea,John,20,2234,0.8952551477170994
Hosea,Luke,19,2234,0.8504923903312444
Hosea,Lamentations,18,2234,0.8057296329453895
Hosea,Zephaniah,16,2234,0.7162041181736795
Hosea,2 Corinthians,14,2234,0.6266786034019696
Hosea,Revelation,13,2234,0.5819158460161146
Hosea,Numbers,11,2234,0.4923903312444047
Hosea,Ephesians,10,2234,0.4476275738585497
Hosea,Malachi,10,2234,0.4476275738585497
Hosea,1 Peter,10,2234,0.4476275738585497
Hosea,Philippians,9,2234,0.40286481647269473
Hosea,Hebrews,9,2234,0.40286481647269473
Hosea,1 Corinthians,9,2234,0.40286481647269473
Hosea,Joshua,9,2234,0.40286481647269473
Hosea,Daniel,8,2234,0.35810205908683973
Hosea,Galatians,7,2234,0.3133393017009848
Hosea,Nahum,7,2234,0.3133393017009848
Hosea,Joel,6,2234,0.26857654431512984
Hosea,1 Timothy,6,2234,0.26857654431512984
Hosea,Habakkuk,5,2234,0.22381378692927484
Hosea,Ecclesiastes,5,2234,0.22381378692927484
Hosea,Acts,5,2234,0.22381378692927484
Hosea,Song Of Solomon,5,2234,0.22381378692927484
Hosea,2 Samuel,5,2234,0.22381378692927484
Hosea,2 Peter,4,2234,0.17905102954341987
Hosea,James,4,2234,0.17905102954341987
Hosea,Titus,4,2234,0.17905102954341987
Hosea,Haggai,4,2234,0.17905102954341987
Hosea,2 Timothy,3,2234,0.13428827215756492
Hosea,Nehemiah,3,2234,0.13428827215756492
Hosea,1 John,3,2234,0.13428827215756492
Hosea,Ezra,3,2234,0.13428827215756492
Hosea,2 Thessalonians,1,2234,0.044762757385854966
Hosea,Mark,1,2234,0.044762757385854966
Hosea,Colossians,1,2234,0.044762757385854966
Isaiah,Psalms,2217,18815,11.783151740632473
Isaiah,Jeremiah,1285,18815,6.8296571884135
Isaiah,Revelation,643,18815,3.417486048365666
Isaiah,Matthew,617,18815,3.2792984321020464
Isaiah,Ezekiel,589,18815,3.1304809992027636
Isaiah,Romans,527,18815,2.8009566834972097
Isaiah,Deuteronomy,445,18815,2.3651342014350254
Isaiah,John,428,18815,2.2747807600318892
Isaiah,Zechariah,370,18815,1.9665160775976613
Isaiah,Acts,337,18815,1.7911241031092213
Isaiah,Luke,336,18815,1.7858091947913899
Isaiah,Hosea,335,18815,1.7804942864735582
Isaiah,Job,319,18815,1.6954557533882542
Isaiah,2 Kings,304,18815,1.6157321286207813
Isaiah,Hebrews,276,18815,1.466914695721499
Isaiah,Exodus,269,18815,1.4297103374966782
Isaiah,Ephesians,245,18815,1.3021525378687218
Isaiah,Daniel,235,18815,1.2490034546904065
Isaiah,Proverbs,232,18815,1.2330587297369122
Isaiah,2 Chronicles,231,18815,1.2277438214190806
Isaiah,Micah,225,18815,1.1958543715120915
Isaiah,Genesis,206,18815,1.0948711134732927
Isaiah,1 Corinthians,201,18815,1.068296571884135
Isaiah,2 Corinthians,165,18815,0.8769598724422003
Isaiah,1 Peter,157,18815,0.8344406058995483
Isaiah,Amos,151,18815,0.8025511559925591
Isaiah,Malachi,115,18815,0.6112144565506245
Isaiah,Zephaniah,101,18815,0.5368057401009833
Isaiah,1 Kings,101,18815,0.5368057401009833
Isaiah,Numbers,98,18815,0.5208610151474887
Isaiah,Lamentations,96,18815,0.5102311985118257
Isaiah,Joel,90,18815,0.4783417486048365
Isaiah,1 Samuel,86,18815,0.4570821153335105
Isaiah,Leviticus,85,18815,0.45176720701567896
Isaiah,Joshua,85,18815,0.45176720701567896
Isaiah,Habakkuk,83,18815,0.4411373903800159
Isaiah,Judges,81,18815,0.43050757374435294
Isaiah,Philippians,79,18815,0.4198777571086899
Isaiah,2 Samuel,77,18815,0.40924794047302687
Isaiah,Galatians,71,18815,0.37735849056603776
Isaiah,1 Thessalonians,67,18815,0.35609885729471163
Isaiah,Nehemiah,63,18815,0.33483922402338556
Isaiah,Colossians,61,18815,0.3242094073877226
Isaiah,1 Timothy,61,18815,0.3242094073877226
Isaiah,1 John,60,18815,0.31889449906989104
Isaiah,Ezra,55,18815,0.29231995748073347
Isaiah,2 Peter,53,18815,0.28169014084507044
Isaiah,Titus,49,18815,0.26043050757374436
Isaiah,2 Thessalonians,48,18815,0.2551155992559129
Isaiah,Ecclesiastes,48,18815,0.2551155992559129
Isaiah,Nahum,47,18815,0.24980069093808133
Isaiah,Mark,46,18815,0.24448578262024978
Isaiah,James,44,18815,0.23385596598458677
Isaiah,Song Of Solomon,43,18815,0.22854105766675525
Isaiah,Haggai,34,18815,0.1807068828062716
Isaiah,2 Timothy,34,18815,0.1807068828062716
Isaiah,1 Chronicles,30,18815,0.15944724953494552
Isaiah,Jude,19,18815,0.10098325803879883
Isaiah,Obadiah,16,18815,0.08503853308530428
Isaiah,Esther,12,18815,0.06377889981397822
Isaiah,Jonah,8,18815,0.04251926654265214
Isaiah,Ruth,1,18815,0.005314908317831517
James,Psalms,111,1189,9.335576114381833
James,Matthew,107,1189,8.999158957106811
James,Romans,75,1189,6.307821698906644
James,Isaiah,46,1189,3.8687973086627423
James,Luke,45,1189,3.7846930193439863
James,Proverbs,45,1189,3.7846930193439863
James,1 Peter,44,1189,3.700588730025231
James,Galatians,43,1189,3.616484440706476
James,1 Corinthians,37,1189,3.1118587047939443
James,Hebrews,35,1189,2.943650126156434
James,Acts,34,1189,2.859545836837679
James,John,32,1189,2.6913372582001682
James,1 Timothy,31,1189,2.607232968881413
James,Job,29,1189,2.4390243902439024
James,1 John,27,1189,2.2708158116063917
James,Jeremiah,24,1189,2.0185029436501263
James,Ephesians,23,1189,1.9343986543313711
James,Deuteronomy,23,1189,1.9343986543313711
James,Genesis,22,1189,1.8502943650126156
James,Revelation,22,1189,1.8502943650126156
James,Philippians,19,1189,1.59798149705635
James,2 Corinthians,18,1189,1.5138772077375946
James,Titus,15,1189,1.2615643397813288
James,Colossians,12,1189,1.0092514718250631
James,1 Kings,12,1189,1.0092514718250631
James,Hosea,11,1189,0.9251471825063078
James,Ecclesiastes,11,1189,0.9251471825063078
James,1 Thessalonians,10,1189,0.8410428931875525
James,Jude,9,1189,0.7569386038687973
James,Exodus,9,1189,0.7569386038687973
James,2 Chronicles,9,1189,0.7569386038687973
James,2 Peter,8,1189,0.6728343145500421
James,Mark,8,1189,0.6728343145500421
James,Leviticus,6,1189,0.5046257359125316
James,Ezekiel,6,1189,0.5046257359125316
James,2 Timothy,6,1189,0.5046257359125316
James,Numbers,5,1189,0.42052144659377627
James,2 Kings,5,1189,0.42052144659377627
James,1 Samuel,4,1189,0.33641715727502103
James,Habakkuk,4,1189,0.33641715727502103
James,2 Thessalonians,4,1189,0.33641715727502103
James,Daniel,3,1189,0.2523128679562658
James,Malachi,3,1189,0.2523128679562658
James,Joshua,3,1189,0.2523128679562658
James,Zechariah,3,1189,0.2523128679562658
James,Joel,3,1189,0.2523128679562658
James,Micah,3,1189,0.2523128679562658
James,Nehemiah,2,1189,0.16820857863751051
James,Jonah,2,1189,0.16820857863751051
James,Amos,2,1189,0.16820857863751051
James,Lamentations,1,1189,0.08410428931875526
James,Judges,1,1189,0.08410428931875526
James,2 Samuel,1,1189,0.08410428931875526
Jeremiah,Isaiah,1793,14103,12.713607033964406
Jeremiah,Psalms,1061,14103,7.5232220095015245
Jeremiah,Ezekiel,855,14103,6.062539885130823
Jeremiah,Deuteronomy,508,14103,3.602070481457846
Jeremiah,2 Kings,321,14103,2.276111465645607
Jeremiah,Hosea,284,14103,2.013755938452811
Jeremiah,Proverbs,211,14103,1.4961355739913493
Jeremiah,Matthew,201,14103,1.425228674750053
Jeremiah,Zechariah,200,14103,1.4181379848259237
Jeremiah,2 Chronicles,196,14103,1.389775225129405
Jeremiah,Revelation,193,14103,1.3685031553570162
Jeremiah,Lamentations,182,14103,1.2905055661915905
Jeremiah,Amos,168,14103,1.1912359072537757
Jeremiah,Job,167,14103,1.184145217329646
Jeremiah,Exodus,165,14103,1.169963837481387
Jeremiah,Micah,154,14103,1.0919662483159611
Jeremiah,Daniel,153,14103,1.0848755583918315
Jeremiah,Romans,150,14103,1.0636034886194425
Jeremiah,Genesis,148,14103,1.0494221087711835
Jeremiah,1 Kings,134,14103,0.9501524498333688
Jeremiah,Acts,120,14103,0.8508827908955541
Jeremiah,Leviticus,117,14103,0.8296107211231653
Jeremiah,Zephaniah,100,14103,0.7090689924129618
Jeremiah,1 Samuel,83,14103,0.5885272637027583
Jeremiah,Luke,82,14103,0.5814365737786287
Jeremiah,Habakkuk,82,14103,0.5814365737786287
Jeremiah,Judges,81,14103,0.574345883854499
Jeremiah,Hebrews,78,14103,0.5530738140821102
Jeremiah,Nehemiah,72,14103,0.5105296745373326
Jeremiah,Joel,70,14103,0.49634829468907327
Jeremiah,John,66,14103,0.4679855349925548
Jeremiah,Numbers,64,14103,0.4538041551442955
Jeremiah,Joshua,58,14103,0.41126001559951786
Jeremiah,Malachi,58,14103,0.41126001559951786
Jeremiah,1 Corinthians,50,14103,0.3545344962064809
Jeremiah,2 Corinthians,45,14103,0.3190810465858328
Jeremiah,2 Samuel,44,14103,0.31199035666170316
Jeremiah,Nahum,42,14103,0.2978089768134439
Jeremiah,1 Chronicles,38,14103,0.2694462171169255
Jeremiah,Ezra,36,14103,0.2552648372686663
Jeremiah,Obadiah,36,14103,0.2552648372686663
Jeremiah,1 Peter,32,14103,0.22690207757214775
Jeremiah,Ephesians,31,14103,0.21981138764801816
Jeremiah,1 Timothy,30,14103,0.21272069772388852
Jeremiah,1 Thessalonians,29,14103,0.20563000779975893
Jeremiah,2 Peter,28,14103,0.19853931787562928
Jeremiah,Ecclesiastes,28,14103,0.19853931787562928
Jeremiah,Galatians,27,14103,0.1914486279514997
Jeremiah,2 Timothy,25,14103,0.17726724810324046
Jeremiah,James,24,14103,0.17017655817911082
Jeremiah,1 John,24,14103,0.17017655817911082
Jeremiah,2 Thessalonians,18,14103,0.12763241863433314
Jeremiah,Song Of Solomon,16,14103,0.11345103878607388
Jeremiah,Jonah,15,14103,0.10636034886194426
Jeremiah,Philippians,14,14103,0.09926965893781464
Jeremiah,Mark,13,14103,0.09217896901368504
Jeremiah,Titus,13,14103,0.09217896901368504
Jeremiah,Colossians,10,14103,0.07090689924129617
Jeremiah,Esther,8,14103,0.05672551939303694
Jeremiah,Jude,8,14103,0.05672551939303694
Jeremiah,Haggai,6,14103,0.042544139544777704
Jeremiah,Ruth,3,14103,0.021272069772388852
Jeremiah,Philemon,1,14103,0.007090689924129617
Job,Psalms,1379,6362,21.675573718956304
Job,Isaiah,439,6362,6.900345803206538
Job,Proverbs,297,6362,4.668343288274128
Job,Genesis,215,6362,3.3794404275385097
Job,Jeremiah,200,6362,3.143665513989312
Job,Matthew,153,6362,2.4049041182018236
Job,Romans,142,6362,2.2320025149324114
Job,Deuteronomy,115,6362,1.8076076705438542
Job,Ecclesiastes,104,6362,1.634706067274442
Job,Hebrews,83,6362,1.3046211883055643
Job,Exodus,79,6362,1.241747878025778
Job,Luke,79,6362,1.241747878025778
Job,1 Corinthians,78,6362,1.2260295504558314
Job,James,77,6362,1.210311222885885
Job,Revelation,76,6362,1.1945928953159384
Job,Ezekiel,75,6362,1.1788745677459918
Job,Lamentations,73,6362,1.1474379126060987
Job,Acts,70,6362,1.100282929896259
Job,Daniel,65,6362,1.0216912920465262
Job,Hosea,61,6362,0.9588179817667399
Job,1 Kings,58,6362,0.9116629990569003
Job,1 Samuel,58,6362,0.9116629990569003
Job,Amos,54,6362,0.8487896887771141
Job,John,52,6362,0.817353033637221
Job,2 Corinthians,52,6362,0.817353033637221
Job,Zechariah,45,6362,0.7073247406475951
Job,Numbers,42,6362,0.6601697579377553
Job,1 Timothy,35,6362,0.5501414649481295
Job,2 Samuel,35,6362,0.5501414649481295
Job,2 Kings,34,6362,0.5344231373781829
Job,Ephesians,31,6362,0.48726815466834333
Job,Micah,30,6362,0.4715498270983967
Job,1 Peter,29,6362,0.45583149952845015
Job,Galatians,27,6362,0.42439484438855707
Job,Leviticus,27,6362,0.42439484438855707
Job,Habakkuk,26,6362,0.4086765168186105
Job,2 Chronicles,26,6362,0.4086765168186105
Job,1 John,24,6362,0.3772398616787174
Job,Judges,22,6362,0.3458032065388243
Job,1 Thessalonians,22,6362,0.3458032065388243
Job,2 Peter,21,6362,0.33008487896887767
Job,Malachi,20,6362,0.31436655139893116
Job,Jonah,16,6362,0.2514932411191449
Job,Song Of Solomon,15,6362,0.23577491354919836
Job,2 Timothy,15,6362,0.23577491354919836
Job,Titus,15,6362,0.23577491354919836
Job,1 Chronicles,14,6362,0.22005658597925182
Job,Colossians,14,6362,0.22005658597925182
Job,Joshua,13,6362,0.20433825840930525
Job,Esther,12,6362,0.1886199308393587
Job,Ruth,12,6362,0.1886199308393587
Job,Philippians,10,6362,0.15718327569946558
Job,Zephaniah,10,6362,0.15718327569946558
Job,Ezra,9,6362,0.141464948129519
Job,Nehemiah,9,6362,0.141464948129519
Job,Joel,8,6362,0.12574662055957245
Job,Jude,8,6362,0.12574662055957245
Job,Nahum,8,6362,0.12574662055957245
Job,Mark,7,6362,0.11002829298962591
Job,2 Thessalonians,6,6362,0.09430996541967936
Job,Obadiah,5,6362,0.07859163784973279
Job,Haggai,1,6362,0.015718327569946556
Job,3 John,1,6362,0.015718327569946556
Joel,Isaiah,127,798,15.914786967418545
Joel,Psalms,69,798,8.646616541353383
Joel,Jeremiah,62,798,7.769423558897243
Joel,Ezekiel,42,798,5.263157894736842
Joel,Amos,36,798,4.511278195488721
Joel,Revelation,35,798,4.385964912280701
Joel,Zechariah,29,798,3.634085213032581
Joel,Deuteronomy,23,798,2.882205513784461
Joel,Zephaniah,20,798,2.506265664160401
Joel,Leviticus,18,798,2.2556390977443606
Joel,Hosea,16,798,2.0050125313283207
Joel,Matthew,15,798,1.8796992481203008
Joel,Luke,14,798,1.7543859649122806
Joel,Micah,14,798,1.7543859649122806
Joel,Exodus,13,798,1.6290726817042605
Joel,2 Chronicles,13,798,1.6290726817042605
Joel,Malachi,11,798,1.3784461152882206
Joel,Romans,11,798,1.3784461152882206
Joel,Acts,10,798,1.2531328320802004
Joel,Numbers,9,798,1.1278195488721803
Joel,2 Kings,8,798,1.0025062656641603
Joel,1 Samuel,7,798,0.8771929824561403
Joel,Obadiah,6,798,0.7518796992481203
Joel,Nahum,6,798,0.7518796992481203
Joel,Lamentations,6,798,0.7518796992481203
Joel,Proverbs,5,798,0.6265664160401002
Joel,1 Kings,5,798,0.6265664160401002
Joel,James,5,798,0.6265664160401002
Joel,Haggai,5,798,0.6265664160401002
Joel,John,5,798,0.6265664160401002
Joel,Habakkuk,4,798,0.5012531328320802
Joel,Daniel,4,798,0.5012531328320802
Joel,Judges,4,798,0.5012531328320802
Joel,Jonah,4,798,0.5012531328320802
Joel,1 Corinthians,4,798,0.5012531328320802
Joel,1 Timothy,4,798,0.5012531328320802
Joel,Genesis,3,798,0.37593984962406013
Joel,Philippians,2,798,0.2506265664160401
Joel,1 John,2,798,0.2506265664160401
Joel,Job,2,798,0.2506265664160401
Joel,2 Peter,2,798,0.2506265664160401
Joel,2 Thessalonians,2,798,0.2506265664160401
Joel,Galatians,1,798,0.12531328320802004
Joel,2 Timothy,1,798,0.12531328320802004
Joel,Ecclesiastes,1,798,0.12531328320802004
Joel,1 Chronicles,1,798,0.12531328320802004
Joel,2 Samuel,1,798,0.12531328320802004
Joel,Colossians,1,798,0.12531328320802004
Joel,Hebrews,1,798,0.12531328320802004
Joel,Ephesians,1,798,0.12531328320802004
Joel,1 Thessalonians,1,798,0.12531328320802004
Joel,Mark,1,798,0.12531328320802004
Joel,Nehemiah,1,798,0.12531328320802004
Joel,Joshua,1,798,0.12531328320802004
John,Matthew,676,7511,9.000133138064173
John,Luke,508,7511,6.763413659965384
John,Isaiah,438,7511,5.831447210757556
John,Psalms,341,7511,4.54000798828385
John,Acts,335,7511,4.460125149780322
John,Romans,232,7511,3.088803088803089
John,Mark,226,7511,3.0089202502995605
John,Hebrews,207,7511,2.7559579283717213
John,1 John,204,7511,2.7160165091199575
John,Ephesians,141,7511,1.8772467048329116
John,Revelation,133,7511,1.7707362534948743
John,1 Corinthians,131,7511,1.7441086406603648
John,2 Corinthians,98,7511,1.30475302889096
John,Galatians,92,7511,1.2248701903874317
John,Colossians,92,7511,1.2248701903874317
John,1 Peter,91,7511,1.211556383970177
John,Proverbs,86,7511,1.1449873518839035
John,Deuteronomy,71,7511,0.9452802556250831
John,Philippians,69,7511,0.9186526427905739
John,Genesis,65,7511,0.865397417121555
John,Jeremiah,58,7511,0.7722007722007722
John,Ezekiel,51,7511,0.6790041272799894
John,Exodus,51,7511,0.6790041272799894
John,1 Timothy,45,7511,0.5991212887764612
John,1 Thessalonians,40,7511,0.5325522566901877
John,2 Timothy,37,7511,0.49261083743842365
John,Zechariah,36,7511,0.47929703102116894
John,Daniel,36,7511,0.47929703102116894
John,James,35,7511,0.4659832246039142
John,Job,31,7511,0.4127279989348954
John,Numbers,29,7511,0.3861003861003861
John,2 Peter,27,7511,0.35947277326587673
John,Malachi,25,7511,0.33284516043136736
John,Song Of Solomon,25,7511,0.33284516043136736
John,Hosea,21,7511,0.27958993476234856
John,2 Thessalonians,19,7511,0.2529623219278392
John,Ecclesiastes,19,7511,0.2529623219278392
John,Micah,17,7511,0.2263347090933298
John,Titus,17,7511,0.2263347090933298
John,2 Kings,17,7511,0.2263347090933298
John,Leviticus,17,7511,0.2263347090933298
John,2 Chronicles,15,7511,0.1997070962588204
John,1 Samuel,14,7511,0.1863932898415657
John,1 Kings,14,7511,0.1863932898415657
John,Jude,14,7511,0.1863932898415657
John,Nehemiah,13,7511,0.173079483424311
John,2 Samuel,8,7511,0.10651045133803755
John,Joshua,8,7511,0.10651045133803755
John,Joel,5,7511,0.06656903208627346
John,Judges,5,7511,0.06656903208627346
John,1 Chronicles,4,7511,0.053255225669018774
John,Amos,4,7511,0.053255225669018774
John,Ezra,3,7511,0.03994141925176408
John,Lamentations,3,7511,0.03994141925176408
John,3 John,2,7511,0.026627612834509387
John,Zephaniah,2,7511,0.026627612834509387
John,2 John,1,7511,0.013313806417254694
John,Haggai,1,7511,0.013313806417254694
John,Habakkuk,1,7511,0.013313806417254694
Jonah,Psalms,114,446,25.56053811659193
Jonah,Isaiah,34,446,7.623318385650224
Jonah,Jeremiah,25,446,5.605381165919283
Jonah,Genesis,21,446,4.708520179372197
Jonah,Acts,14,446,3.1390134529147984
Jonah,Matthew,12,446,2.690582959641256
Jonah,Job,12,446,2.690582959641256
Jonah,Romans,12,446,2.690582959641256
Jonah,James,10,446,2.242152466367713
Jonah,Joel,10,446,2.242152466367713
Jonah,1 Samuel,10,446,2.242152466367713
Jonah,Daniel,9,446,2.0179372197309418
Jonah,1 Kings,9,446,2.0179372197309418
Jonah,2 Kings,7,446,1.5695067264573992
Jonah,Proverbs,7,446,1.5695067264573992
Jonah,Amos,7,446,1.5695067264573992
Jonah,Zephaniah,6,446,1.345291479820628
Jonah,Exodus,6,446,1.345291479820628
Jonah,Hosea,6,446,1.345291479820628
Jonah,Ezekiel,6,446,1.345291479820628
Jonah,Nahum,6,446,1.345291479820628
Jonah,Numbers,6,446,1.345291479820628
Jonah,Revelation,5,446,1.1210762331838564
Jonah,2 Corinthians,5,446,1.1210762331838564
Jonah,2 Chronicles,5,446,1.1210762331838564
Jonah,Deuteronomy,5,446,1.1210762331838564
Jonah,Joshua,5,446,1.1210762331838564
Jonah,1 Peter,4,446,0.8968609865470852
Jonah,Luke,4,446,0.8968609865470852
Jonah,Lamentations,4,446,0.8968609865470852
Jonah,2 Samuel,4,446,0.8968609865470852
Jonah,Ecclesiastes,3,446,0.672645739910314
Jonah,Ezra,3,446,0.672645739910314
Jonah,John,3,446,0.672645739910314
Jonah,Judges,2,446,0.4484304932735426
Jonah,Micah,2,446,0.4484304932735426
Jonah,Habakkuk,2,446,0.4484304932735426
Jonah,Hebrews,2,446,0.4484304932735426
Jonah,Nehemiah,2,446,0.4484304932735426
Jonah,1 Corinthians,2,446,0.4484304932735426
Jonah,Ephesians,2,446,0.4484304932735426
Jonah,Galatians,1,446,0.2242152466367713
Jonah,Philippians,1,446,0.2242152466367713
Jonah,Titus,1,446,0.2242152466367713
Jonah,Song Of Solomon,1,446,0.2242152466367713
Jonah,Esther,1,446,0.2242152466367713
Joshua,Deuteronomy,487,4471,10.89241780362335
Joshua,Numbers,356,4471,7.962424513531649
Joshua,Psalms,259,4471,5.792887497204205
Joshua,Genesis,234,4471,5.233728472377544
Joshua,Exodus,228,4471,5.099530306419146
Joshua,Judges,173,4471,3.869380451800492
Joshua,1 Samuel,154,4471,3.4444195929322294
Joshua,1 Chronicles,109,4471,2.4379333482442407
Joshua,Isaiah,107,4471,2.393200626258108
Joshua,2 Samuel,93,4471,2.0800715723551777
Joshua,Jeremiah,75,4471,1.677477074479982
